Id,Prediction
52140,4440718.95
52141,4306278.83
52142,3431016.92
52143,11410832.78
52144,5357978.0
52145,7717628.52
52146,4276865.74
52147,3705525.53
52148,5357965.8
52149,5625956.46
52150,7591816.85
52151,3327787.25
52152,4359649.07
52153,3700302.41
52154,5392727.73
52155,4023049.81
52156,9473263.84
52157,7654189.15
52158,3757910.64
52159,3458750.25
52160,3803073.82
52161,4824033.31
52162,4276654.27
52163,3303821.04
52164,5914010.02
52165,3817396.13
52166,3865070.08
52167,2690123.02
52168,6948829.36
52169,3645338.75
52170,5212453.9
52171,5256977.7
52172,6362927.5
52173,4213739.79
52174,4680982.23
52175,5303327.61
52176,4630399.84
52177,2849424.25
52178,4439199.8
52179,4798854.49
52180,5254593.13
52181,5010847.26
52182,5966688.94
52183,4911098.5
52184,7443904.76
52185,5139311.83
52186,3087553.78
52187,7930494.48
52188,4789951.67
52189,4649113.82
52190,3054039.83
52191,2717931.17
52192,5914238.61
52193,4249401.61
52194,3980229.65
52195,4373746.14
52196,5515877.22
52197,4112752.9
52198,4493290.92
52199,8873479.83
52200,4343219.47
52201,7333044.49
52202,5413104.44
52203,6854145.67
52204,6170566.5
52205,4189113.42
52206,4445094.12
52207,4798821.55
52208,4152324.51
52209,3561105.82
52210,6093653.72
52211,5140634.83
52212,10328524.97
52213,4879692.03
52214,4435729.65
52215,5219562.49
52216,4655813.25
52217,5127184.77
52218,11192207.9
52219,5108505.72
52220,5356148.27
52221,5835776.19
52222,3975882.96
52223,5363964.9
52224,6314662.96
52225,4904285.6
52226,2651870.7
52227,5679215.44
52228,5152919.7
52229,5301171.34
52230,6497764.82
52231,6055279.66
52232,4591916.94
52233,5562339.6
52234,5933812.27
52235,5024406.11
52236,4077195.93
52237,5812102.6
52238,3780056.79
52239,3132481.8
52240,3645183.73
52241,4922236.53
52242,4486766.26
52243,3785299.06
52244,5005824.96
52245,4970088.43
52246,5975225.87
52247,2753797.93
52248,6534991.12
52249,6394247.66
52250,2089452.18
52251,8771929.96
52252,2321511.94
52253,4662420.11
52254,4820303.85
52255,4200385.97
52256,4421317.14
52257,3635971.71
52258,4194119.41
52259,4399609.23
52260,7830162.62
52261,3894783.74
52262,4555152.12
52263,5314279.87
52264,3860773.35
52265,5405069.1
52266,5853076.11
52267,8356509.35
52268,3419418.59
52269,7489509.44
52270,4314847.59
52271,10633344.07
52272,4985792.63
52273,6416388.53
52274,4146964.42
52275,3830294.54
52276,3893946.63
52277,3855206.95
52278,5397694.11
52279,4614970.54
52280,5310756.66
52281,3300445.79
52282,5810077.36
52283,3818593.8
52284,4386805.44
52285,5045315.65
52286,6116162.8
52287,6396563.45
52288,6474359.25
52289,5237180.33
52290,8851871.95
52291,5275555.26
52292,6435916.51
52293,4595399.3
52294,6564023.97
52295,4987987.11
52296,5480481.39
52297,6035518.25
52298,6164450.03
52299,3419418.59
52300,7974817.72
52301,8319495.21
52302,5041676.89
52303,3943113.87
52304,4850215.88
52305,5504028.32
52306,4616367.4
52307,7402230.22
52308,4691087.77
52309,10615996.89
52310,4331516.47
52311,4102506.63
52312,7876645.54
52313,3964785.54
52314,8197314.94
52315,5989316.84
52316,4955004.5
52317,3863185.84
52318,6774824.21
52319,4725811.62
52320,4531238.53
52321,4256079.04
52322,3646507.27
52323,7418174.75
52324,5252423.89
52325,4286759.48
52326,4257631.99
52327,4876046.72
52328,5698050.34
52329,6555582.96
52330,4170424.92
52331,2707642.49
52332,3331647.44
52333,4792633.6
52334,6464797.86
52335,4862583.77
52336,4206877.32
52337,4578185.4
52338,5261012.15
52339,4893863.88
52340,3491017.17
52341,4462210.78
52342,4450411.29
52343,4349580.46
52344,4579711.03
52345,3010073.9
52346,8290449.75
52347,5699026.39
52348,6918194.2
52349,3632336.06
52350,4433450.6
52351,4723049.67
52352,6439828.87
52353,5383761.28
52354,5558467.28
52355,3430245.44
52356,7063832.02
52357,4843654.63
52358,4063946.12
52359,11379711.84
52360,4075229.84
52361,5182957.23
52362,4069312.41
52363,4433662.91
52364,6062874.37
52365,4186689.38
52366,4239831.02
52367,3495167.06
52368,4262547.41
52369,7485833.57
52370,5021956.81
52371,4401000.26
52372,7500788.98
52373,2846143.22
52374,9177439.62
52375,9192280.64
52376,5166556.19
52377,7713737.87
52378,6346403.0
52379,6453441.58
52380,3673116.08
52381,4097996.23
52382,7578998.1
52383,4129308.39
52384,3379832.33
52385,4120074.74
52386,4442258.27
52387,4387895.74
52388,2268173.89
52389,9123838.39
52390,4311914.04
52391,3161515.1
52392,4136169.57
52393,4940461.57
52394,5903402.97
52395,4515045.04
52396,3992474.94
52397,3631616.39
52398,7793797.91
52399,2022387.29
52400,3291440.84
52401,4594246.6
52402,3578039.57
52403,7277598.29
52404,3978453.84
52405,2712735.71
52406,6567006.18
52407,4290672.55
52408,3481784.0
52409,4029241.07
52410,5149522.04
52411,4928488.45
52412,4117167.42
52413,5268399.49
52414,3859354.12
52415,5659963.4
52416,4847999.36
52417,2707206.24
52418,4544886.28
52419,4954591.81
52420,5281277.1
52421,4090440.36
52422,5385260.93
52423,4470338.14
52424,4228337.55
52425,9564001.79
52426,4129322.0
52427,6751934.34
52428,6146029.66
52429,4416801.93
52430,4737339.82
52431,2141542.01
52432,3593064.85
52433,4270283.04
52434,3345317.16
52435,7622131.12
52436,4442086.5
52437,7277723.41
52438,8466471.59
52439,4363013.76
52440,7031838.36
52441,2904149.8
52442,4373665.34
52443,5342811.42
52444,4615104.78
52445,5194544.47
52446,7223676.49
52447,3929109.26
52448,4198722.13
52449,4340484.12
52450,4422370.5
52451,4186486.11
52452,3326064.7
52453,5290059.62
52454,2355994.35
52455,4250547.62
52456,3858644.33
52457,3545716.11
52458,5660071.8
52459,4969190.27
52460,3646243.08
52461,3661048.11
52462,4226318.27
52463,4646079.56
52464,12782989.65
52465,5649862.39
52466,2041621.86
52467,3680852.8
52468,3612057.6
52469,5722713.57
52470,3382104.38
52471,3897200.14
52472,4817496.26
52473,4681960.61
52474,4497649.01
52475,5023497.5
52476,4177139.81
52477,2023850.75
52478,4236252.06
52479,9954723.09
52480,3263963.14
52481,6089337.45
52482,5200044.4
52483,4711656.88
52484,3944793.98
52485,2953261.94
52486,3753095.71
52487,3435029.11
52488,4453799.51
52489,6073081.32
52490,6843128.78
52491,5000756.09
52492,2075444.94
52493,3630544.44
52494,3858299.46
52495,6121896.42
52496,6201672.68
52497,5762656.54
52498,4121015.35
52499,2695149.99
52500,5590928.53
52501,6896841.39
52502,4244784.76
52503,7596669.38
52504,3766550.9
52505,5370621.82
52506,3907355.99
52507,5058928.12
52508,5088109.38
52509,6113609.28
52510,3812825.1
52511,4370975.65
52512,4557857.9
52513,5697521.4
52514,4668667.25
52515,4571225.56
52516,4486542.0
52517,7525221.53
52518,3450663.26
52519,3671285.75
52520,5280469.32
52521,5669742.4
52522,5666235.29
52523,3962594.66
52524,9126916.58
52525,7547109.26
52526,2828902.14
52527,5055985.01
52528,4573513.66
52529,7388415.69
52530,4531543.92
52531,2813509.61
52532,4522124.25
52533,3990402.54
52534,4711419.35
52535,5559112.54
52536,4522492.51
52537,3660457.49
52538,3669042.05
52539,4582343.93
52540,4579143.12
52541,2386315.53
52542,6204612.63
52543,4976342.34
52544,4403099.42
52545,10058623.91
52546,5965008.85
52547,3689963.71
52548,6227212.86
52549,3456031.18
52550,6782692.14
52551,4803194.27
52552,2591185.38
52553,3474355.22
52554,5240669.42
52555,4257621.28
52556,4840588.01
52557,4146129.5
52558,2621681.83
52559,4397726.96
52560,4452483.58
52561,4650631.77
52562,2279383.35
52563,5489172.88
52564,5696567.46
52565,5386933.53
52566,4878908.11
52567,6422671.53
52568,4008848.13
52569,7661159.68
52570,4281715.67
52571,4648616.01
52572,3534123.97
52573,5607541.31
52574,4619729.87
52575,2095748.99
52576,3817879.91
52577,3730749.4
52578,6158950.31
52579,3903380.31
52580,7594125.81
52581,3258400.94
52582,7689314.98
52583,6711346.46
52584,4512472.46
52585,4116747.71
52586,3548485.84
52587,5280191.02
52588,4245400.77
52589,4144683.58
52590,5515406.72
52591,10245698.28
52592,4560698.71
52593,4136271.99
52594,5699921.22
52595,4265027.57
52596,6151598.22
52597,2714832.77
52598,5385380.86
52599,4413177.02
52600,3939273.0
52601,2431048.35
52602,4655344.76
52603,3364090.94
52604,3998126.8
52605,10282279.88
52606,5819913.92
52607,4629505.82
52608,8894313.33
52609,3879246.79
52610,5972933.23
52611,4704040.97
52612,4562670.21
52613,7950019.51
52614,5159629.67
52615,4375104.07
52616,3434122.41
52617,6090836.46
52618,4730442.23
52619,4733266.82
52620,6854325.37
52621,4107665.71
52622,4214665.46
52623,3872202.11
52624,5259628.47
52625,3943845.72
52626,5094845.18
52627,4970848.26
52628,6141629.63
52629,4317939.32
52630,5881888.95
52631,4098623.38
52632,5988653.44
52633,5411446.6
52634,4447698.01
52635,3125566.12
52636,5197014.49
52637,4252852.02
52638,5631121.55
52639,4190373.09
52640,5025847.78
52641,3469037.26
52642,3135297.78
52643,6856732.8
52644,4660819.7
52645,3468991.86
52646,6333929.13
52647,4534337.6
52648,4081900.58
52649,6398032.45
52650,5598078.62
52651,3918881.53
52652,3941004.83
52653,3949862.35
52654,7078717.04
52655,4319876.97
52656,5080567.66
52657,3891997.71
52658,3711369.87
52659,4487820.62
52660,5896834.79
52661,5958521.2
52662,5136179.88
52663,5348830.62
52664,4557937.87
52665,8182528.32
52666,5992756.98
52667,4365264.58
52668,5031294.57
52669,3919441.22
52670,4011759.97
52671,5816206.73
52672,5271349.83
52673,5995062.27
52674,3661239.06
52675,3236124.07
52676,3971917.2
52677,3267086.99
52678,4991218.78
52679,4848948.0
52680,3946009.77
52681,3591293.47
52682,6252255.9
52683,5832170.68
52684,4880249.86
52685,2332293.92
52686,5907561.1
52687,3820837.99
52688,4458004.32
52689,4213676.42
52690,4032632.14
52691,3882564.28
52692,5377251.21
52693,3326249.96
52694,6684150.93
52695,3811557.29
52696,8430333.9
52697,3661172.85
52698,2646915.22
52699,7685007.9
52700,3528772.81
52701,4907911.57
52702,3756423.7
52703,4246521.18
52704,4656126.28
52705,6191942.8
52706,4689680.16
52707,4995955.81
52708,5345693.32
52709,4187060.72
52710,3718736.28
52711,4894856.7
52712,5651473.32
52713,3311461.35
52714,4704663.67
52715,3207032.66
52716,7796376.89
52717,6483152.74
52718,4535041.64
52719,4498109.84
52720,6585708.1
52721,4979254.49
52722,4943631.36
52723,4738462.38
52724,4907660.49
52725,9040992.43
52726,4915824.81
52727,5943614.21
52728,3030153.44
52729,5950210.53
52730,9314808.97
52731,4018360.37
52732,4278089.66
52733,6774047.91
52734,4840181.87
52735,3411009.19
52736,3512425.82
52737,3715607.27
52738,3955783.21
52739,3323170.6
52740,4706077.74
52741,4666698.98
52742,5697090.2
52743,5578346.92
52744,4864164.21
52745,3132781.92
52746,4344108.89
52747,5272315.21
52748,2693726.54
52749,8857969.85
52750,4157386.9
52751,4241580.92
52752,4610968.82
52753,5589408.75
52754,5730113.32
52755,6195283.05
52756,4411806.87
52757,4476509.37
52758,4385333.05
52759,4922467.19
52760,5967109.34
52761,2939299.24
52762,5539423.32
52763,4402973.19
52764,4626149.63
52765,6124407.72
52766,5263367.03
52767,4490301.49
52768,7063351.99
52769,3947919.47
52770,3023546.64
52771,6755290.93
52772,4915538.34
52773,3432361.96
52774,5057911.82
52775,5177844.33
52776,4019043.23
52777,5416053.83
52778,3853618.86
52779,3998490.11
52780,11057373.17
52781,7426326.09
52782,5864842.67
52783,3515404.55
52784,3515243.9
52785,5170673.66
52786,9074407.86
52787,5680346.82
52788,5364956.64
52789,3352479.23
52790,3730826.62
52791,4689794.33
52792,4435482.73
52793,7248528.99
52794,4236072.19
52795,4109066.31
52796,7194030.6
52797,5716567.93
52798,3517287.52
52799,4488936.32
52800,3312408.05
52801,4182581.0
52802,4307581.27
52803,4421878.86
52804,11108384.64
52805,4275097.6
52806,4153779.68
52807,8512585.6
52808,3024417.1
52809,5002968.97
52810,3677042.96
52811,5541014.27
52812,5532265.33
52813,6237219.68
52814,5009483.26
52815,6308775.37
52816,6088354.02
52817,10846181.58
52818,4941022.66
52819,4458730.18
52820,5072091.83
52821,5335906.34
52822,5323568.0
52823,5750802.27
52824,4889874.93
52825,8834514.16
52826,3642585.52
52827,5147200.32
52828,2156956.67
52829,4986219.19
52830,4698066.0
52831,5604495.26
52832,5752541.38
52833,6777017.91
52834,4016031.12
52835,5560709.71
52836,3610330.71
52837,2700164.62
52838,5588087.04
52839,8961990.28
52840,3432749.34
52841,7946969.52
52842,3859408.54
52843,6856076.85
52844,6348773.43
52845,5364630.16
52846,4959846.18
52847,4569453.5
52848,5335717.01
52849,5508738.03
52850,8034950.21
52851,4064004.4
52852,4721197.57
52853,4276846.49
52854,3979302.33
52855,6093119.0
52856,7607178.64
52857,5142466.06
52858,3763279.65
52859,3696908.66
52860,5938255.54
52861,3274558.59
52862,4167837.0
52863,4192814.3
52864,4435099.01
52865,3531356.96
52866,7351398.41
52867,3360917.82
52868,4300115.35
52869,9267888.29
52870,4863034.95
52871,4636878.41
52872,2971681.48
52873,6770030.79
52874,3831803.56
52875,5848893.66
52876,3754635.15
52877,4973367.11
52878,4133286.62
52879,4723138.85
52880,5246953.57
52881,4464111.07
52882,3461759.91
52883,4420249.82
52884,4248501.25
52885,3964642.99
52886,8826773.58
52887,9336889.5
52888,5543105.85
52889,4055049.03
52890,5031341.26
52891,3542529.24
52892,3292246.86
52893,4464143.84
52894,5135570.73
52895,4472675.19
52896,6982644.84
52897,7927798.1
52898,4529866.61
52899,8143640.91
52900,3510871.02
52901,3548881.97
52902,5097934.98
52903,5429013.82
52904,4107401.67
52905,6251649.22
52906,4884585.4
52907,4279919.9
52908,5543170.39
52909,5735057.13
52910,3555941.36
52911,5009487.39
52912,3681496.89
52913,4770684.5
52914,4672041.92
52915,6848152.71
52916,4210369.55
52917,6643041.88
52918,3450318.72
52919,4621060.38
52920,3233485.25
52921,4017272.55
52922,5768235.69
52923,4866924.04
52924,4398356.02
52925,4082560.76
52926,3681612.87
52927,6765269.82
52928,8902690.48
52929,4424065.26
52930,4358883.17
52931,4908253.82
52932,13225168.74
52933,4994491.6
52934,5328415.38
52935,4198164.11
52936,4810643.72
52937,4703646.34
52938,3954928.87
52939,4457550.36
52940,4497630.41
52941,3323887.27
52942,7124161.54
52943,4065656.49
52944,3374137.55
52945,3933647.79
52946,2109245.05
52947,6705935.89
52948,6477694.53
52949,5625674.0
52950,3997107.52
52951,3055443.1
52952,5710379.54
52953,4904516.03
52954,5832598.51
52955,8230824.26
52956,4096406.36
52957,5122583.48
52958,4440053.53
52959,4865274.39
52960,4474777.41
52961,5010173.09
52962,4936507.32
52963,4369485.03
52964,3596638.53
52965,4323285.7
52966,5070112.65
52967,5413022.26
52968,6511880.34
52969,7298198.02
52970,3728727.74
52971,4726369.3
52972,4370579.88
52973,4679574.15
52974,4988068.54
52975,6873212.74
52976,5918433.74
52977,3794596.87
52978,4052136.48
52979,4555891.43
52980,5859344.77
52981,2539519.8
52982,4572310.92
52983,5964052.39
52984,4670684.56
52985,8509198.15
52986,9143856.41
52987,4474001.45
52988,4693832.34
52989,5332452.6
52990,4524225.24
52991,5040585.61
52992,7736286.67
52993,9176797.36
52994,9173162.2
52995,5282278.52
52996,4655387.26
52997,3259768.96
52998,3318754.07
52999,8872056.71
53000,3841732.3
53001,5360065.1
53002,4516328.28
53003,4436026.14
53004,5804185.54
53005,4962533.15
53006,5236789.44
53007,3525357.36
53008,3979274.77
53009,2072841.42
53010,12220431.14
53011,4961995.18
53012,2746001.0
53013,4891772.91
53014,4604036.5
53015,4913798.58
53016,5041066.25
53017,2666900.94
53018,3742782.22
53019,5653477.67
53020,5098260.4
53021,4349279.47
53022,7221756.69
53023,4814757.56
53024,4502474.1
53025,3607297.86
53026,2585181.35
53027,6432559.56
53028,8672275.55
53029,5279471.4
53030,4498331.03
53031,4169047.72
53032,4371346.33
53033,4759510.62
53034,5171802.49
53035,4548535.56
53036,6201306.7
53037,4426474.58
53038,4791558.46
53039,4354496.36
53040,4535404.82
53041,3733902.59
53042,7799221.51
53043,3590056.03
53044,3986881.07
53045,2836506.46
53046,4767959.25
53047,4721431.6
53048,5437997.38
53049,4423187.98
53050,5892675.65
53051,4649067.24
53052,5450376.37
53053,6031498.53
53054,4922513.66
53055,3681538.52
53056,4464665.68
53057,3999658.07
53058,5240364.53
53059,3684841.22
53060,3943978.91
53061,3091219.81
53062,3532033.45
53063,4229029.29
53064,3601932.86
53065,2891154.22
53066,4937115.48
53067,3201250.73
53068,4951063.72
53069,4124338.36
53070,7442906.97
53071,3668089.59
53072,8640558.93
53073,8123010.4
53074,3135190.18
53075,4329621.54
53076,5092278.15
53077,5381670.52
53078,5746630.6
53079,4014802.7
53080,7585079.66
53081,5655613.52
53082,5289950.3
53083,3880037.39
53084,3425283.63
53085,3805221.74
53086,8105078.44
53087,3980581.97
53088,4113719.88
53089,4350274.26
53090,4832798.35
53091,4836587.07
53092,4745375.34
53093,9038576.66
53094,9528799.84
53095,5792669.0
53096,5535250.11
53097,3938210.25
53098,6165493.28
53099,5491079.43
53100,3792627.57
53101,9030215.64
53102,4388666.22
53103,5420091.36
53104,6125296.21
53105,5573560.88
53106,7785393.37
53107,4724699.09
53108,3479496.62
53109,3830578.79
53110,7189914.48
53111,6085947.52
53112,4668509.53
53113,4439025.64
53114,6000921.21
53115,3419418.59
53116,4452715.66
53117,4074646.75
53118,7460994.45
53119,3609800.48
53120,4710599.42
53121,3952606.96
53122,3763398.72
53123,4113420.63
53124,3544389.47
53125,5642787.82
53126,3724738.6
53127,4683482.71
53128,3983410.67
53129,3225113.24
53130,4642535.37
53131,6147409.5
53132,4292865.69
53133,4229181.08
53134,5483120.24
53135,7306220.16
53136,5284753.6
53137,9477090.13
53138,4142872.91
53139,4569929.79
53140,4583227.42
53141,4957705.82
53142,4130992.83
53143,3934629.01
53144,4135896.83
53145,4823807.06
53146,5100561.2
53147,5388911.62
53148,3294133.47
53149,3917330.53
53150,7467688.82
53151,2469208.98
53152,4350065.23
53153,5477709.05
53154,4165686.98
53155,5262954.73
53156,7937996.86
53157,7974221.02
53158,4084603.63
53159,4937481.77
53160,5479912.97
53161,4436136.69
53162,4527990.41
53163,4070967.45
53164,5052494.47
53165,4843440.59
53166,5860977.36
53167,4544659.33
53168,3696989.17
53169,4752383.63
53170,2101441.78
53171,5344272.57
53172,3766874.98
53173,5540985.4
53174,4695716.19
53175,7254793.98
53176,3998374.78
53177,5237042.75
53178,6701856.09
53179,4610376.77
53180,3201195.6
53181,3612188.51
53182,7067141.16
53183,3158466.33
53184,5439816.3
53185,3513481.26
53186,3540519.51
53187,4798819.33
53188,4143437.62
53189,2677130.49
53190,6654951.86
53191,7587292.66
53192,5507632.41
53193,4329091.81
53194,6404797.8
53195,6152132.61
53196,4341332.7
53197,5870535.9
53198,4392472.66
53199,3557628.61
53200,4887027.08
53201,2288954.42
53202,5378484.37
53203,5298084.19
53204,4166648.12
53205,3555499.11
53206,3614383.24
53207,3507729.12
53208,5872677.48
53209,3950719.65
53210,4908928.08
53211,4602219.86
53212,3873138.33
53213,8186331.39
53214,5992629.16
53215,7206554.64
53216,4505324.08
53217,5008364.22
53218,7379743.15
53219,4834506.48
53220,4176084.95
53221,3717464.64
53222,5964189.94
53223,5641811.59
53224,6442315.48
53225,6222376.55
53226,4717456.97
53227,3484602.29
53228,3855944.67
53229,3993232.72
53230,3384949.26
53231,4495259.09
53232,4697709.24
53233,5128887.61
53234,4787068.04
53235,4964683.22
53236,4967637.83
53237,4626779.35
53238,4409688.35
53239,5000546.31
53240,2705565.21
53241,2714314.75
53242,2212179.64
53243,5803685.58
53244,4237996.83
53245,4125276.64
53246,4871521.61
53247,7130576.44
53248,3457272.09
53249,3756850.66
53250,7537022.16
53251,3844002.31
53252,3370659.12
53253,4919100.53
53254,5462013.65
53255,5667013.34
53256,4662197.53
53257,5114287.44
53258,5038132.42
53259,4717454.87
53260,6817362.91
53261,3595691.37
53262,5392856.97
53263,3831803.56
53264,4170742.09
53265,3638606.62
53266,4563888.37
53267,5043710.04
53268,5161045.76
53269,4586270.02
53270,3919332.01
53271,3733822.14
53272,5381167.5
53273,4754131.74
53274,4405135.75
53275,5952460.92
53276,4947341.39
53277,4092114.37
53278,4188267.05
53279,3640108.81
53280,4394451.97
53281,5566849.73
53282,8931923.31
53283,3586367.59
53284,6753294.13
53285,3775963.59
53286,6287885.91
53287,5511575.71
53288,3792447.71
53289,3319137.43
53290,4055993.01
53291,7874515.21
53292,4100167.44
53293,3814717.63
53294,6540454.54
53295,4282577.79
53296,6569266.67
53297,4295806.42
53298,8564461.7
53299,5212134.15
53300,4955571.1
53301,3081058.06
53302,4699828.63
53303,4376408.76
53304,3773761.36
53305,6308238.1
53306,4677435.99
53307,5044641.28
53308,5979558.89
53309,5307530.71
53310,4134295.33
53311,3838703.45
53312,4170471.97
53313,6447199.06
53314,4148944.15
53315,6618439.51
53316,3393586.2
53317,4836406.87
53318,11291655.51
53319,3642052.21
53320,4622372.98
53321,3254112.97
53322,5016516.66
53323,3965478.84
53324,5172442.71
53325,4592616.73
53326,6849101.89
53327,3939012.44
53328,8521506.31
53329,7068189.67
53330,8341230.4
53331,6082247.47
53332,4475250.72
53333,7533231.83
53334,4333180.86
53335,2656439.22
53336,4253007.34
53337,4970500.7
53338,5802614.7
53339,3490200.17
53340,7063832.02
53341,3755397.49
53342,7180925.48
53343,5342215.21
53344,4155624.49
53345,5398007.91
53346,3804643.66
53347,2261417.61
53348,3078500.22
53349,5942970.45
53350,5657461.54
53351,5090456.85
53352,4388781.46
53353,3920171.76
53354,5110210.74
53355,4797153.44
53356,6797455.73
53357,4473613.72
53358,4966589.69
53359,2566855.57
53360,4183033.59
53361,4569453.5
53362,7459217.69
53363,3926224.68
53364,2767648.68
53365,5235253.44
53366,4525042.59
53367,3912624.88
53368,3840500.41
53369,2806767.65
53370,4200710.83
53371,4962007.84
53372,3692051.11
53373,5438040.73
53374,4762018.95
53375,4684706.81
53376,5592834.51
53377,5778807.94
53378,4326098.17
53379,5300610.78
53380,4423438.94
53381,4755747.53
53382,7544607.77
53383,5884921.94
53384,4871308.33
53385,7843651.31
53386,2604881.35
53387,6045546.01
53388,8034769.17
53389,7181732.45
53390,3408949.69
53391,3625405.94
53392,6482448.5
53393,3880041.46
53394,4818146.27
53395,3851107.51
53396,4866563.3
53397,4627424.66
53398,5087910.76
53399,4458149.29
53400,3714873.61
53401,5238788.06
53402,4318602.23
53403,2063042.04
53404,3500387.28
53405,4721761.09
53406,4439657.08
53407,3958113.5
53408,4506935.84
53409,6103017.03
53410,3067664.62
53411,4075796.08
53412,5183556.3
53413,5632927.65
53414,4653764.81
53415,4356247.56
53416,4896658.95
53417,5121198.27
53418,5512608.31
53419,8413559.53
53420,4425723.62
53421,4384950.46
53422,4403980.02
53423,4796469.53
53424,4667995.06
53425,3798073.68
53426,3901133.78
53427,3605105.46
53428,4535319.34
53429,7805999.35
53430,5767259.5
53431,4986035.72
53432,3631790.26
53433,4705674.72
53434,4480661.74
53435,3930391.03
53436,6355641.0
53437,3083878.83
53438,4068986.42
53439,7132526.09
53440,4503729.91
53441,4587904.12
53442,4221696.93
53443,5561060.39
53444,4980114.95
53445,4494832.31
53446,3049527.46
53447,6023607.3
53448,4536853.4
53449,4164492.14
53450,4206332.77
53451,4186925.2
53452,5769794.8
53453,5926730.8
53454,4521077.26
53455,4871690.85
53456,6437832.32
53457,5003751.52
53458,2736173.51
53459,2064175.23
53460,4283624.02
53461,2124413.12
53462,3581282.94
53463,4411457.8
53464,5502599.81
53465,3436282.26
53466,3326384.4
53467,6689725.09
53468,3979246.66
53469,6180628.73
53470,8889076.74
53471,3586444.63
53472,4241661.32
53473,7867984.53
53474,5103179.68
53475,4446943.85
53476,4537102.59
53477,6915493.62
53478,5710687.78
53479,3720776.48
53480,3929297.9
53481,4734425.39
53482,3787171.48
53483,5557423.17
53484,4682423.86
53485,4467588.23
53486,3913451.28
53487,3276973.76
53488,2109245.05
53489,4064386.21
53490,4771127.75
53491,4025324.49
53492,4123510.55
53493,3777832.97
53494,9935043.5
53495,5255329.57
53496,4252142.91
53497,4231365.35
53498,5067539.55
53499,5427657.32
53500,2539399.79
53501,5417177.24
53502,4102059.23
53503,4627719.37
53504,3894753.61
53505,4895117.36
53506,7322293.73
53507,3631846.29
53508,4138671.74
53509,3481041.48
53510,3269629.27
53511,4493396.31
53512,3422967.25
53513,6220139.74
53514,3765720.96
53515,3671530.13
53516,5129535.65
53517,3851896.76
53518,3671466.36
53519,5358554.18
53520,3740359.64
53521,5621467.76
53522,5131357.86
53523,6969194.9
53524,4693936.51
53525,3815715.17
53526,5568345.53
53527,4242662.91
53528,4807882.45
53529,2922570.17
53530,4968090.47
53531,4816132.25
53532,4124319.5
53533,7430874.59
53534,4867888.14
53535,4824792.16
53536,3078977.9
53537,2700611.05
53538,4891937.51
53539,3803980.46
53540,4184585.49
53541,2928659.9
53542,2227921.19
53543,3904716.5
53544,7626861.16
53545,5011986.51
53546,4583129.12
53547,5038473.0
53548,5921256.95
53549,4721978.17
53550,4992694.29
53551,3334134.65
53552,2471045.26
53553,4397096.47
53554,6483152.74
53555,3824844.48
53556,2863061.48
53557,4294374.81
53558,5114769.96
53559,4474660.55
53560,10626231.16
53561,2822352.19
53562,5874473.87
53563,3300202.59
53564,7548895.23
53565,3303834.42
53566,2661390.53
53567,4669935.1
53568,4216432.98
53569,7224695.18
53570,2724956.27
53571,4437055.16
53572,5110327.51
53573,2298601.71
53574,6303003.6
53575,3248615.79
53576,3717508.55
53577,2511585.76
53578,4668904.73
53579,4456165.37
53580,4326569.07
53581,4151450.69
53582,4100283.13
53583,3448007.61
53584,5849023.13
53585,6856660.3
53586,5633110.47
53587,5244381.61
53588,4537241.1
53589,5966645.81
53590,4460477.23
53591,8414433.04
53592,3454535.52
53593,4863743.42
53594,3701424.82
53595,5267369.31
53596,4864621.94
53597,5503220.91
53598,3502231.48
53599,4727307.17
53600,3691005.51
53601,4480434.25
53602,5188227.29
53603,3736500.94
53604,5782763.6
53605,5470497.36
53606,5198753.39
53607,5569965.11
53608,4150960.56
53609,7358472.73
53610,3507481.21
53611,3307944.79
53612,5432589.36
53613,2795907.55
53614,3203974.44
53615,3325242.66
53616,4254295.37
53617,4981393.61
53618,4293597.63
53619,5252190.6
53620,7671025.26
53621,2917636.59
53622,3259187.34
53623,6276700.12
53624,4872299.05
53625,4947087.34
53626,4371586.57
53627,5257101.18
53628,3952681.9
53629,4551552.07
53630,4310131.26
53631,5000237.31
53632,4493178.47
53633,5645843.65
53634,4579750.1
53635,6348883.44
53636,5789123.72
53637,7417423.18
53638,4991587.49
53639,4393002.97
53640,4748367.16
53641,3978814.5
53642,4950146.89
53643,5121624.13
53644,7949779.59
53645,8330052.12
53646,3243328.47
53647,3704942.69
53648,4630810.52
53649,6410042.01
53650,4951523.9
53651,4594079.63
53652,2526284.84
53653,4673552.15
53654,5356579.66
53655,4169200.61
53656,6204459.72
53657,5192695.44
53658,3686591.97
53659,5557044.75
53660,5551492.17
53661,4341141.38
53662,7313449.29
53663,4917997.96
53664,3679044.35
53665,3850268.69
53666,5867472.55
53667,5878316.04
53668,3655199.31
53669,5570991.29
53670,4731820.36
53671,1990853.47
53672,4222499.7
53673,7575425.97
53674,7608668.41
53675,8090949.34
53676,7441575.37
53677,2620280.14
53678,4631939.85
53679,4287490.7
53680,4611916.13
53681,4770021.2
53682,3290293.27
53683,2365435.98
53684,8803761.65
53685,3201149.19
53686,6455969.25
53687,3658559.8
53688,3773622.3
53689,8754858.06
53690,4416202.51
53691,3797503.21
53692,5681989.0
53693,5918924.33
