datetime,count
2011-07-23 12:00:00,361.42
2011-07-23 13:00:00,353.05
2011-07-23 14:00:00,357.78
2011-07-23 15:00:00,358.4
2011-07-23 16:00:00,403.91
2011-07-23 17:00:00,372.35
2011-07-23 18:00:00,371.32
2011-07-23 19:00:00,314.39
2011-07-23 20:00:00,294.89
2011-07-23 21:00:00,235.29
2011-07-23 22:00:00,203.75
2011-07-23 23:00:00,139.36
2011-07-24 00:00:00,125.0
2011-07-24 01:00:00,94.49
2011-07-24 02:00:00,82.05
2011-07-24 03:00:00,34.3
2011-07-24 04:00:00,9.34
2011-07-24 05:00:00,9.9
2011-07-24 06:00:00,24.8
2011-07-24 07:00:00,62.14
2011-07-24 08:00:00,115.92
2011-07-24 09:00:00,184.63
2011-07-24 10:00:00,291.16
2011-07-24 11:00:00,333.33
2011-07-24 12:00:00,364.46
2011-07-24 13:00:00,354.98
2011-07-24 14:00:00,351.38
2011-07-24 15:00:00,345.2
2011-07-24 16:00:00,378.85
2011-07-24 17:00:00,368.935
2011-07-24 18:00:00,370.34
2011-07-24 19:00:00,334.85
2011-07-24 20:00:00,261.96
2011-07-24 21:00:00,217.51
2011-07-24 22:00:00,156.74
2011-07-24 23:00:00,91.53
2011-07-25 00:00:00,43.64
2011-07-25 01:00:00,16.75
2011-07-25 02:00:00,7.1
2011-07-25 03:00:00,6.1
2011-07-25 04:00:00,6.4
2011-07-25 05:00:00,24.75
2011-07-25 06:00:00,119.42
2011-07-25 07:00:00,308.02
2011-07-25 08:00:00,409.89
2011-07-25 09:00:00,196.88
2011-07-25 10:00:00,122.35
2011-07-25 11:00:00,124.04
2011-07-25 12:00:00,156.04
2011-07-25 13:00:00,152.03
2011-07-25 14:00:00,128.03
2011-07-25 15:00:00,122.92
2011-07-25 16:00:00,224.05
2011-07-25 17:00:00,478.43
2011-07-25 18:00:00,474.37
2011-07-25 19:00:00,386.82
2011-07-25 20:00:00,293.38
2011-07-25 21:00:00,141.78
2011-07-25 22:00:00,120.83
2011-07-25 23:00:00,70.07
2011-07-26 00:00:00,28.75
2011-07-26 01:00:00,16.87
2011-07-26 02:00:00,8.16
2011-07-26 03:00:00,4.79
2011-07-26 04:00:00,5.48
2011-07-26 05:00:00,25.18
2011-07-26 06:00:00,113.83
2011-07-26 07:00:00,307.48
2011-07-26 08:00:00,431.34
2011-07-26 09:00:00,196.6
2011-07-26 10:00:00,129.66
2011-07-26 11:00:00,154.37
2011-07-26 12:00:00,193.36
2011-07-26 13:00:00,190.82
2011-07-26 14:00:00,169.88
2011-07-26 15:00:00,158.98
2011-07-26 16:00:00,280.03
2011-07-26 17:00:00,559.63
2011-07-26 18:00:00,549.59
2011-07-26 19:00:00,369.05
2011-07-26 20:00:00,297.69
2011-07-26 21:00:00,238.52
2011-07-26 22:00:00,168.69
2011-07-26 23:00:00,77.45
2011-07-27 00:00:00,45.08
2011-07-27 01:00:00,16.1
2011-07-27 02:00:00,11.71
2011-07-27 03:00:00,4.44
2011-07-27 04:00:00,4.94
2011-07-27 05:00:00,27.9
2011-07-27 06:00:00,114.95
2011-07-27 07:00:00,302.93
2011-07-27 08:00:00,450.36
2011-07-27 09:00:00,199.85
2011-07-27 10:00:00,124.85
2011-07-27 11:00:00,157.56
2011-07-27 12:00:00,206.69
2011-07-27 13:00:00,194.52
2011-07-27 14:00:00,176.26
2011-07-27 15:00:00,179.56
2011-07-27 16:00:00,283.93
2011-07-27 17:00:00,572.3
2011-07-27 18:00:00,557.97
2011-07-27 19:00:00,394.02
2011-07-27 20:00:00,307.76
2011-07-27 21:00:00,236.05
2011-07-27 22:00:00,168.75
2011-07-27 23:00:00,86.7
2011-07-28 00:00:00,46.84
2011-07-28 01:00:00,20.86
2011-07-28 02:00:00,10.99
2011-07-28 03:00:00,6.24
2011-07-28 04:00:00,6.05
2011-07-28 05:00:00,29.08
2011-07-28 06:00:00,115.6
2011-07-28 07:00:00,300.42
2011-07-28 08:00:00,445.84
2011-07-28 09:00:00,193.06
2011-07-28 10:00:00,112.13
2011-07-28 11:00:00,130.11
2011-07-28 12:00:00,157.78
2011-07-28 13:00:00,149.32
2011-07-28 14:00:00,159.4
2011-07-28 15:00:00,153.9
2011-07-28 16:00:00,244.37
2011-07-28 17:00:00,493.28
2011-07-28 18:00:00,481.54
2011-07-28 19:00:00,375.41
2011-07-28 20:00:00,285.35
2011-07-28 21:00:00,208.87
2011-07-28 22:00:00,159.34
2011-07-28 23:00:00,124.48
2011-07-29 00:00:00,55.73
2011-07-29 01:00:00,29.55
2011-07-29 02:00:00,18.54
2011-07-29 03:00:00,6.76
2011-07-29 04:00:00,6.97
2011-07-29 05:00:00,25.51
2011-07-29 06:00:00,110.14
2011-07-29 07:00:00,295.99
2011-07-29 08:00:00,434.34
2011-07-29 09:00:00,220.22
2011-07-29 10:00:00,143.32
2011-07-29 11:00:00,168.69
2011-07-29 12:00:00,190.65
2011-07-29 13:00:00,187.87
2011-07-29 14:00:00,187.46
2011-07-29 15:00:00,185.14
2011-07-29 16:00:00,342.4875
2011-07-29 17:00:00,478.46
2011-07-29 18:00:00,462.99
2011-07-29 19:00:00,364.19
2011-07-29 20:00:00,282.31
2011-07-29 21:00:00,239.36
2011-07-29 22:00:00,201.24
2011-07-29 23:00:00,140.33
2011-07-30 00:00:00,127.23
2011-07-30 01:00:00,88.72
2011-07-30 02:00:00,66.34
2011-07-30 03:00:00,35.08
2011-07-30 04:00:00,10.08
2011-07-30 05:00:00,11.91
2011-07-30 06:00:00,32.8
2011-07-30 07:00:00,56.07
2011-07-30 08:00:00,141.75
2011-07-30 09:00:00,227.95
2011-07-30 10:00:00,290.16
2011-07-30 11:00:00,341.38
2011-07-30 12:00:00,380.92
2011-07-30 13:00:00,378.9
2011-07-30 14:00:00,363.29
2011-07-30 15:00:00,355.68
2011-07-30 16:00:00,390.88
2011-07-30 17:00:00,367.37
2011-07-30 18:00:00,368.77
2011-07-30 19:00:00,363.62
2011-07-30 20:00:00,266.7
2011-07-30 21:00:00,236.92
2011-07-30 22:00:00,199.2
2011-07-30 23:00:00,140.08
2011-07-31 00:00:00,123.8
2011-07-31 01:00:00,97.7
2011-07-31 02:00:00,85.39
2011-07-31 03:00:00,32.76
2011-07-31 04:00:00,7.36
2011-07-31 05:00:00,9.49
2011-07-31 06:00:00,23.98
2011-07-31 07:00:00,63.13
2011-07-31 08:00:00,111.32
2011-07-31 09:00:00,181.55
2011-07-31 10:00:00,278.06
2011-07-31 11:00:00,336.26
2011-07-31 12:00:00,372.39
2011-07-31 13:00:00,369.0
2011-07-31 14:00:00,354.85
2011-07-31 15:00:00,349.46
2011-07-31 16:00:00,373.31
2011-07-31 17:00:00,362.9
2011-07-31 18:00:00,372.08
2011-07-31 19:00:00,327.09
2011-07-31 20:00:00,266.49
2011-07-31 21:00:00,225.74
2011-07-31 22:00:00,149.33
2011-07-31 23:00:00,83.71
2011-08-20 00:00:00,114.68
2011-08-20 01:00:00,81.77
2011-08-20 02:00:00,63.16
2011-08-20 03:00:00,30.66
2011-08-20 04:00:00,9.77
2011-08-20 05:00:00,12.23
2011-08-20 06:00:00,22.93
2011-08-20 07:00:00,51.07
2011-08-20 08:00:00,115.37
2011-08-20 09:00:00,207.19
2011-08-20 10:00:00,273.34
2011-08-20 11:00:00,377.01
2011-08-20 12:00:00,383.02
2011-08-20 13:00:00,372.72
2011-08-20 14:00:00,389.41
2011-08-20 15:00:00,389.26
2011-08-20 16:00:00,381.23
2011-08-20 17:00:00,393.56333333333333
2011-08-20 18:00:00,364.78
2011-08-20 19:00:00,337.53
2011-08-20 20:00:00,284.18
2011-08-20 21:00:00,205.85
2011-08-20 22:00:00,163.62
2011-08-20 23:00:00,129.35
2011-08-21 00:00:00,120.09
2011-08-21 01:00:00,79.62
2011-08-21 02:00:00,71.18
2011-08-21 03:00:00,38.42
2011-08-21 04:00:00,7.53
2011-08-21 05:00:00,8.16
2011-08-21 06:00:00,14.06
2011-08-21 07:00:00,44.53
2011-08-21 08:00:00,90.81
2011-08-21 09:00:00,184.64
2011-08-21 10:00:00,277.07
2011-08-21 11:00:00,325.3
2011-08-21 12:00:00,376.07
2011-08-21 13:00:00,408.17
2011-08-21 14:00:00,291.66
2011-08-21 15:00:00,292.31
2011-08-21 16:00:00,292.57
2011-08-21 17:00:00,231.29
2011-08-21 18:00:00,239.77
2011-08-21 19:00:00,311.62
2011-08-21 20:00:00,222.07
2011-08-21 21:00:00,196.34
2011-08-21 22:00:00,157.82
2011-08-21 23:00:00,91.26
2011-08-22 00:00:00,31.04
2011-08-22 01:00:00,16.86
2011-08-22 02:00:00,10.88
2011-08-22 03:00:00,5.28
2011-08-22 04:00:00,6.06
2011-08-22 05:00:00,27.02
2011-08-22 06:00:00,106.28
2011-08-22 07:00:00,288.52
2011-08-22 08:00:00,385.46
2011-08-22 09:00:00,195.52
2011-08-22 10:00:00,124.28
2011-08-22 11:00:00,161.29
2011-08-22 12:00:00,200.49
2011-08-22 13:00:00,206.9
2011-08-22 14:00:00,182.27
2011-08-22 15:00:00,181.68
2011-08-22 16:00:00,300.67
2011-08-22 17:00:00,573.91
2011-08-22 18:00:00,563.48
2011-08-22 19:00:00,406.05
2011-08-22 20:00:00,309.44
2011-08-22 21:00:00,217.91
2011-08-22 22:00:00,130.14
2011-08-22 23:00:00,86.89
2011-08-23 00:00:00,32.7
2011-08-23 01:00:00,15.07
2011-08-23 02:00:00,9.83
2011-08-23 03:00:00,4.34
2011-08-23 04:00:00,5.0
2011-08-23 05:00:00,26.55
2011-08-23 06:00:00,114.71
2011-08-23 07:00:00,321.86
2011-08-23 08:00:00,452.46
2011-08-23 09:00:00,207.03
2011-08-23 10:00:00,124.75
2011-08-23 11:00:00,152.86
2011-08-23 12:00:00,204.43
2011-08-23 13:00:00,196.78
2011-08-23 14:00:00,178.28
2011-08-23 15:00:00,179.45
2011-08-23 16:00:00,301.4
2011-08-23 17:00:00,595.2
2011-08-23 18:00:00,575.83
2011-08-23 19:00:00,403.56
2011-08-23 20:00:00,292.93
2011-08-23 21:00:00,204.74
2011-08-23 22:00:00,166.49
2011-08-23 23:00:00,81.83
2011-08-24 00:00:00,38.25
2011-08-24 01:00:00,17.75
2011-08-24 02:00:00,9.16
2011-08-24 03:00:00,6.12
2011-08-24 04:00:00,7.41
2011-08-24 05:00:00,24.23
2011-08-24 06:00:00,111.74
2011-08-24 07:00:00,327.9
2011-08-24 08:00:00,433.29
2011-08-24 09:00:00,206.88
2011-08-24 10:00:00,123.53
2011-08-24 11:00:00,155.3
2011-08-24 12:00:00,190.36
2011-08-24 13:00:00,194.91
2011-08-24 14:00:00,177.27
2011-08-24 15:00:00,177.44
2011-08-24 16:00:00,276.76
2011-08-24 17:00:00,574.97
2011-08-24 18:00:00,538.27
2011-08-24 19:00:00,371.62
2011-08-24 20:00:00,282.82
2011-08-24 21:00:00,214.6
2011-08-24 22:00:00,156.8
2011-08-24 23:00:00,101.49
2011-08-25 00:00:00,48.8
2011-08-25 01:00:00,22.34
2011-08-25 02:00:00,7.95
2011-08-25 03:00:00,6.54
2011-08-25 04:00:00,7.09
2011-08-25 05:00:00,26.36
2011-08-25 06:00:00,102.23
2011-08-25 07:00:00,279.63
2011-08-25 08:00:00,423.51
2011-08-25 09:00:00,208.6
2011-08-25 10:00:00,123.96
2011-08-25 11:00:00,100.34
2011-08-25 12:00:00,106.67
2011-08-25 13:00:00,126.01
2011-08-25 14:00:00,157.25
2011-08-25 15:00:00,164.68
2011-08-25 16:00:00,231.0
2011-08-25 17:00:00,380.16
2011-08-25 18:00:00,361.77
2011-08-25 19:00:00,286.19
2011-08-25 20:00:00,227.75
2011-08-25 21:00:00,213.58
2011-08-25 22:00:00,141.77
2011-08-25 23:00:00,112.1
2011-08-26 00:00:00,55.33
2011-08-26 01:00:00,21.9
2011-08-26 02:00:00,11.85
2011-08-26 03:00:00,6.8
2011-08-26 04:00:00,5.26
2011-08-26 05:00:00,19.81
2011-08-26 06:00:00,89.74
2011-08-26 07:00:00,265.72
2011-08-26 08:00:00,414.14
2011-08-26 09:00:00,215.88
2011-08-26 10:00:00,158.32
2011-08-26 11:00:00,163.78
2011-08-26 12:00:00,220.09
2011-08-26 13:00:00,226.22
2011-08-26 14:00:00,198.11
2011-08-26 15:00:00,202.15
2011-08-26 16:00:00,323.3275
2011-08-26 17:00:00,482.63
2011-08-26 18:00:00,409.38
2011-08-26 19:00:00,312.85
2011-08-26 20:00:00,241.98
2011-08-26 21:00:00,199.21
2011-08-26 22:00:00,155.87
2011-08-26 23:00:00,132.25
2011-08-27 00:00:00,120.49
2011-08-27 01:00:00,75.64
2011-08-27 02:00:00,63.17
2011-08-27 03:00:00,38.1
2011-08-27 04:00:00,9.21
2011-08-27 05:00:00,10.88
2011-08-27 06:00:00,27.45
2011-08-27 07:00:00,51.47
2011-08-27 08:00:00,145.24
2011-08-27 09:00:00,164.6
2011-08-27 10:00:00,205.79
2011-08-27 11:00:00,220.95
2011-08-27 12:00:00,267.62
2011-08-27 13:00:00,296.6
2011-08-27 14:00:00,252.67
2011-08-27 15:00:00,259.7
2011-08-27 16:00:00,181.67
2011-08-27 17:00:00,168.23
2011-08-28 07:00:00,82.31
2011-08-28 08:00:00,127.97
2011-08-28 09:00:00,189.25
2011-08-28 10:00:00,292.49
2011-08-28 11:00:00,372.93
2011-08-28 12:00:00,414.99
2011-08-28 13:00:00,436.09
2011-08-28 14:00:00,405.41
2011-08-28 15:00:00,402.94
2011-08-28 16:00:00,370.96
2011-08-28 17:00:00,403.1033333333333
2011-08-28 18:00:00,387.9816666666666
2011-08-28 19:00:00,339.31
2011-08-28 20:00:00,256.31
2011-08-28 21:00:00,202.38
2011-08-28 22:00:00,147.65
2011-08-28 23:00:00,86.85
2011-08-29 00:00:00,36.76
2011-08-29 01:00:00,14.59
2011-08-29 02:00:00,9.14
2011-08-29 03:00:00,6.73
2011-08-29 04:00:00,5.69
2011-08-29 05:00:00,25.09
2011-08-29 06:00:00,110.33
2011-08-29 07:00:00,310.03
2011-08-29 08:00:00,405.78
2011-08-29 09:00:00,197.18
2011-08-29 10:00:00,122.77
2011-08-29 11:00:00,155.89
2011-08-29 12:00:00,203.54
2011-08-29 13:00:00,205.19
2011-08-29 14:00:00,183.81
2011-08-29 15:00:00,180.27
2011-08-29 16:00:00,298.57
2011-08-29 17:00:00,542.37
2011-08-29 18:00:00,540.64
2011-08-29 19:00:00,411.57
2011-08-29 20:00:00,295.01
2011-08-29 21:00:00,216.58
2011-08-29 22:00:00,149.93
2011-08-29 23:00:00,80.11
2011-08-30 00:00:00,35.78
2011-08-30 01:00:00,13.27
2011-08-30 02:00:00,7.49
2011-08-30 03:00:00,5.03
2011-08-30 04:00:00,7.4
2011-08-30 05:00:00,22.73
2011-08-30 06:00:00,112.86
2011-08-30 07:00:00,339.78
2011-08-30 08:00:00,453.57
2011-08-30 09:00:00,200.72
2011-08-30 10:00:00,128.2
2011-08-30 11:00:00,150.52
2011-08-30 12:00:00,196.26
2011-08-30 13:00:00,196.08
2011-08-30 14:00:00,177.26
2011-08-30 15:00:00,179.64
2011-08-30 16:00:00,302.44
2011-08-30 17:00:00,583.47
2011-08-30 18:00:00,558.81
2011-08-30 19:00:00,397.88
2011-08-30 20:00:00,301.12
2011-08-30 21:00:00,202.87
2011-08-30 22:00:00,164.89
2011-08-30 23:00:00,81.84
2011-08-31 00:00:00,31.45
2011-08-31 01:00:00,17.05
2011-08-31 02:00:00,7.67
2011-08-31 03:00:00,8.28
2011-08-31 04:00:00,7.44
2011-08-31 05:00:00,25.78
2011-08-31 06:00:00,111.08
2011-08-31 07:00:00,335.92
2011-08-31 08:00:00,440.33
2011-08-31 09:00:00,210.36
2011-08-31 10:00:00,132.14
2011-08-31 11:00:00,145.69
2011-08-31 12:00:00,203.28
2011-08-31 13:00:00,198.61
2011-08-31 14:00:00,172.83
2011-08-31 15:00:00,170.59
2011-08-31 16:00:00,294.64
2011-08-31 17:00:00,588.87
2011-08-31 18:00:00,546.45
2011-08-31 19:00:00,374.59
2011-08-31 20:00:00,296.56
2011-08-31 21:00:00,205.35
2011-08-31 22:00:00,151.71
2011-08-31 23:00:00,84.64
2011-09-20 00:00:00,32.04
2011-09-20 01:00:00,11.06
2011-09-20 02:00:00,4.07
2011-09-20 03:00:00,4.69
2011-09-20 04:00:00,5.51
2011-09-20 05:00:00,20.82
2011-09-20 06:00:00,110.62
2011-09-20 07:00:00,303.39
2011-09-20 08:00:00,248.04
2011-09-20 09:00:00,142.81
2011-09-20 10:00:00,73.87
2011-09-20 11:00:00,74.29
2011-09-20 12:00:00,73.58
2011-09-20 13:00:00,80.29
2011-09-20 14:00:00,114.98
2011-09-20 15:00:00,170.58
2011-09-20 16:00:00,222.22
2011-09-20 17:00:00,362.34
2011-09-20 18:00:00,359.07
2011-09-20 19:00:00,279.06
2011-09-20 20:00:00,177.27
2011-09-20 21:00:00,114.24
2011-09-20 22:00:00,132.5
2011-09-20 23:00:00,66.75
2011-09-21 00:00:00,26.37
2011-09-21 01:00:00,11.24
2011-09-21 02:00:00,7.42
2011-09-21 03:00:00,4.01
2011-09-21 04:00:00,4.9
2011-09-21 05:00:00,13.7
2011-09-21 06:00:00,94.58
2011-09-21 07:00:00,276.58
2011-09-21 08:00:00,349.96
2011-09-21 09:00:00,115.81
2011-09-21 10:00:00,84.48
2011-09-21 11:00:00,100.11
2011-09-21 12:00:00,173.73
2011-09-21 13:00:00,172.37
2011-09-21 14:00:00,159.31
2011-09-21 15:00:00,164.98
2011-09-21 16:00:00,284.55
2011-09-21 17:00:00,439.87
2011-09-21 18:00:00,354.75
2011-09-21 19:00:00,184.69
2011-09-21 20:00:00,121.39
2011-09-21 21:00:00,88.93
2011-09-21 22:00:00,122.17
2011-09-21 23:00:00,73.31
2011-09-22 00:00:00,27.22
2011-09-22 01:00:00,11.72
2011-09-22 02:00:00,6.64
2011-09-22 03:00:00,5.25
2011-09-22 04:00:00,4.77
2011-09-22 05:00:00,16.63
2011-09-22 06:00:00,93.44
2011-09-22 07:00:00,289.17
2011-09-22 08:00:00,318.52
2011-09-22 09:00:00,160.44
2011-09-22 10:00:00,107.0
2011-09-22 11:00:00,104.22
2011-09-22 12:00:00,126.17
2011-09-22 13:00:00,132.29
2011-09-22 14:00:00,125.95
2011-09-22 15:00:00,133.11
2011-09-22 16:00:00,282.98
2011-09-22 17:00:00,414.86
2011-09-22 18:00:00,321.03
2011-09-22 19:00:00,229.12
2011-09-22 20:00:00,135.2
2011-09-22 21:00:00,110.92
2011-09-22 22:00:00,122.27
2011-09-22 23:00:00,89.18
2011-09-23 00:00:00,32.64
2011-09-23 01:00:00,16.6
2011-09-23 02:00:00,10.52
2011-09-23 03:00:00,5.86
2011-09-23 04:00:00,4.42
2011-09-23 05:00:00,15.81
2011-09-23 06:00:00,79.28
2011-09-23 07:00:00,161.1
2011-09-23 08:00:00,232.92
2011-09-23 09:00:00,116.34
2011-09-23 10:00:00,84.78
2011-09-23 11:00:00,88.44
2011-09-23 12:00:00,99.75
2011-09-23 13:00:00,86.26
2011-09-23 14:00:00,89.21
2011-09-23 15:00:00,101.34
2011-09-23 16:00:00,204.08
2011-09-23 17:00:00,214.9
2011-09-23 18:00:00,205.1
2011-09-23 19:00:00,221.37
2011-09-23 20:00:00,186.58
2011-09-23 21:00:00,116.88
2011-09-23 22:00:00,140.4
2011-09-23 23:00:00,102.0
2011-09-24 00:00:00,89.75
2011-09-24 01:00:00,77.14
2011-09-24 02:00:00,57.66
2011-09-24 03:00:00,35.65
2011-09-24 04:00:00,9.94
2011-09-24 05:00:00,13.96
2011-09-24 06:00:00,17.48
2011-09-24 07:00:00,49.09
2011-09-24 08:00:00,119.98
2011-09-24 09:00:00,143.45
2011-09-24 10:00:00,248.91
2011-09-24 11:00:00,283.13
2011-09-24 12:00:00,335.89
2011-09-24 13:00:00,358.27
2011-09-24 14:00:00,348.75
2011-09-24 15:00:00,352.53
2011-09-24 16:00:00,309.58
2011-09-24 17:00:00,283.42
2011-09-24 18:00:00,278.01
2011-09-24 19:00:00,254.21
2011-09-24 20:00:00,196.69
2011-09-24 21:00:00,145.93
2011-09-24 22:00:00,136.83
2011-09-24 23:00:00,112.85
2011-09-25 00:00:00,99.97
2011-09-25 01:00:00,80.32
2011-09-25 02:00:00,62.83
2011-09-25 03:00:00,38.96
2011-09-25 04:00:00,11.24
2011-09-25 05:00:00,20.74
2011-09-25 06:00:00,14.89
2011-09-25 07:00:00,41.54
2011-09-25 08:00:00,100.63
2011-09-25 09:00:00,159.85
2011-09-25 10:00:00,253.22
2011-09-25 11:00:00,309.17
2011-09-25 12:00:00,347.66
2011-09-25 13:00:00,340.6
2011-09-25 14:00:00,344.53
2011-09-25 15:00:00,349.42
2011-09-25 16:00:00,371.92
2011-09-25 17:00:00,271.04
2011-09-25 18:00:00,270.84
2011-09-25 19:00:00,242.33
2011-09-25 20:00:00,200.12
2011-09-25 21:00:00,117.82
2011-09-25 22:00:00,134.58
2011-09-25 23:00:00,105.3
2011-09-26 00:00:00,24.95
2011-09-26 01:00:00,11.61
2011-09-26 02:00:00,5.01
2011-09-26 03:00:00,3.86
2011-09-26 04:00:00,4.76
2011-09-26 05:00:00,20.1
2011-09-26 06:00:00,92.76
2011-09-26 07:00:00,290.28
2011-09-26 08:00:00,329.55
2011-09-26 09:00:00,189.34
2011-09-26 10:00:00,99.75
2011-09-26 11:00:00,125.13
2011-09-26 12:00:00,141.6
2011-09-26 13:00:00,164.58
2011-09-26 14:00:00,161.01
2011-09-26 15:00:00,159.53
2011-09-26 16:00:00,284.88
2011-09-26 17:00:00,540.73
2011-09-26 18:00:00,354.3
2011-09-26 19:00:00,263.2
2011-09-26 20:00:00,173.73
2011-09-26 21:00:00,129.52
2011-09-26 22:00:00,137.67
2011-09-26 23:00:00,66.29
2011-09-27 00:00:00,27.85
2011-09-27 01:00:00,11.32
2011-09-27 02:00:00,6.6
2011-09-27 03:00:00,3.47
2011-09-27 04:00:00,3.7
2011-09-27 05:00:00,15.15
2011-09-27 06:00:00,99.59
2011-09-27 07:00:00,303.6
2011-09-27 08:00:00,398.59
2011-09-27 09:00:00,188.46
2011-09-27 10:00:00,77.48
2011-09-27 11:00:00,95.29
2011-09-27 12:00:00,116.38
2011-09-27 13:00:00,165.76
2011-09-27 14:00:00,123.26
2011-09-27 15:00:00,116.04
2011-09-27 16:00:00,218.15
2011-09-27 17:00:00,219.42
2011-09-27 18:00:00,203.39
2011-09-27 19:00:00,225.17
2011-09-27 20:00:00,232.78
2011-09-27 21:00:00,170.16
2011-09-27 22:00:00,134.83
2011-09-27 23:00:00,68.27
2011-09-28 00:00:00,28.55
2011-09-28 01:00:00,11.93
2011-09-28 02:00:00,5.27
2011-09-28 03:00:00,4.46
2011-09-28 04:00:00,7.18
2011-09-28 05:00:00,16.52
2011-09-28 06:00:00,61.03
2011-09-28 07:00:00,133.72
2011-09-28 08:00:00,247.06
2011-09-28 09:00:00,152.7
2011-09-28 10:00:00,64.44
2011-09-28 11:00:00,106.14
2011-09-28 12:00:00,126.02
2011-09-28 13:00:00,167.26
2011-09-28 14:00:00,157.03
2011-09-28 15:00:00,160.33
2011-09-28 16:00:00,298.02
2011-09-28 17:00:00,547.9
2011-09-28 18:00:00,356.9
2011-09-28 19:00:00,246.28
2011-09-28 20:00:00,138.96
2011-09-28 21:00:00,130.04
2011-09-28 22:00:00,135.53
2011-09-28 23:00:00,72.24
2011-09-29 00:00:00,25.01
2011-09-29 01:00:00,11.54
2011-09-29 02:00:00,6.23
2011-09-29 03:00:00,5.06
2011-09-29 04:00:00,6.27
2011-09-29 05:00:00,19.8
2011-09-29 06:00:00,115.81
2011-09-29 07:00:00,319.66
2011-09-29 08:00:00,439.95
2011-09-29 09:00:00,216.88
2011-09-29 10:00:00,129.64
2011-09-29 11:00:00,159.51
2011-09-29 12:00:00,203.82
2011-09-29 13:00:00,194.22
2011-09-29 14:00:00,184.16
2011-09-29 15:00:00,181.91
2011-09-29 16:00:00,293.77
2011-09-29 17:00:00,583.8
2011-09-29 18:00:00,540.41
2011-09-29 19:00:00,388.84
2011-09-29 20:00:00,269.12
2011-09-29 21:00:00,194.27
2011-09-29 22:00:00,142.19
2011-09-29 23:00:00,99.6
2011-09-30 00:00:00,51.64
2011-09-30 01:00:00,24.62
2011-09-30 02:00:00,10.28
2011-09-30 03:00:00,6.81
2011-09-30 04:00:00,6.25
2011-09-30 05:00:00,25.96
2011-09-30 06:00:00,87.86
2011-09-30 07:00:00,272.82
2011-09-30 08:00:00,450.2
2011-09-30 09:00:00,218.96
2011-09-30 10:00:00,171.79
2011-09-30 11:00:00,195.7
2011-09-30 12:00:00,250.8
2011-09-30 13:00:00,244.13
2011-09-30 14:00:00,250.37
2011-09-30 15:00:00,256.38
2011-09-30 16:00:00,367.87
2011-09-30 17:00:00,538.63
2011-09-30 18:00:00,480.29
2011-09-30 19:00:00,285.32
2011-09-30 20:00:00,203.67
2011-09-30 21:00:00,171.67
2011-09-30 22:00:00,120.03
2011-09-30 23:00:00,117.5
2011-10-20 00:00:00,28.24
2011-10-20 01:00:00,14.11
2011-10-20 02:00:00,7.4
2011-10-20 03:00:00,5.14
2011-10-20 04:00:00,5.56
2011-10-20 05:00:00,28.16
2011-10-20 06:00:00,93.04
2011-10-20 07:00:00,268.17
2011-10-20 08:00:00,429.9
2011-10-20 09:00:00,216.07
2011-10-20 10:00:00,130.9
2011-10-20 11:00:00,137.23
2011-10-20 12:00:00,169.93
2011-10-20 13:00:00,173.63
2011-10-20 14:00:00,147.62
2011-10-20 15:00:00,145.83
2011-10-20 16:00:00,249.42
2011-10-20 17:00:00,469.49
2011-10-20 18:00:00,417.75
2011-10-20 19:00:00,260.77
2011-10-20 20:00:00,224.57
2011-10-20 21:00:00,132.69
2011-10-20 22:00:00,112.83
2011-10-20 23:00:00,85.75
2011-10-21 00:00:00,50.8
2011-10-21 01:00:00,24.06
2011-10-21 02:00:00,13.27
2011-10-21 03:00:00,6.41
2011-10-21 04:00:00,5.11
2011-10-21 05:00:00,27.99
2011-10-21 06:00:00,90.95
2011-10-21 07:00:00,260.52
2011-10-21 08:00:00,431.94
2011-10-21 09:00:00,223.45
2011-10-21 10:00:00,167.3
2011-10-21 11:00:00,185.66
2011-10-21 12:00:00,228.83
2011-10-21 13:00:00,214.7
2011-10-21 14:00:00,225.66
2011-10-21 15:00:00,225.89
2011-10-21 16:00:00,321.205
2011-10-21 17:00:00,451.56
2011-10-21 18:00:00,409.11
2011-10-21 19:00:00,248.95
2011-10-21 20:00:00,202.55
2011-10-21 21:00:00,139.38
2011-10-21 22:00:00,118.65
2011-10-21 23:00:00,94.71
2011-10-22 00:00:00,76.77
2011-10-22 01:00:00,66.47
2011-10-22 02:00:00,62.84
2011-10-22 03:00:00,24.26
2011-10-22 04:00:00,7.42
2011-10-22 05:00:00,6.75
2011-10-22 06:00:00,21.94
2011-10-22 07:00:00,52.4
2011-10-22 08:00:00,95.85
2011-10-22 09:00:00,161.72
2011-10-22 10:00:00,251.84
2011-10-22 11:00:00,273.6
2011-10-22 12:00:00,327.39
2011-10-22 13:00:00,367.97
2011-10-22 14:00:00,335.68
2011-10-22 15:00:00,342.8
2011-10-22 16:00:00,340.37
2011-10-22 17:00:00,262.82
2011-10-22 18:00:00,236.34
2011-10-22 19:00:00,203.41
2011-10-22 20:00:00,156.55
2011-10-22 21:00:00,122.1
2011-10-22 22:00:00,114.94
2011-10-22 23:00:00,89.41
2011-10-23 00:00:00,88.53
2011-10-23 01:00:00,75.15
2011-10-23 02:00:00,52.56
2011-10-23 03:00:00,32.31
2011-10-23 04:00:00,8.9
2011-10-23 05:00:00,7.53
2011-10-23 06:00:00,17.3
